mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50,mfcc_51,mfcc_52,mfcc_53,mfcc_54,mfcc_55,mfcc_56,mfcc_57,mfcc_58,mfcc_59,mfcc_60,mfcc_61,mfcc_62,mfcc_63,mfcc_64,mfcc_65,mfcc_66,mfcc_67,mfcc_68,mfcc_69,mfcc_70,mfcc_71,mfcc_72,mfcc_73,mfcc_74,mfcc_75,mfcc_76,mfcc_77,mfcc_78,mfcc_79,mfcc_80,mfcc_81,mfcc_82,mfcc_83,mfcc_84,mfcc_85,mfcc_86,mfcc_87,mfcc_88,mfcc_89,mfcc_90,mfcc_91,mfcc_92,mfcc_93,mfcc_94,mfcc_95,mfcc_96,mfcc_97,mfcc_98,mfcc_99,mfcc_100,mfcc_101,mfcc_102,mfcc_103,mfcc_104,mfcc_105,mfcc_106,mfcc_107,mfcc_108,mfcc_109,mfcc_110,mfcc_111,mfcc_112,mfcc_113,mfcc_114,mfcc_115,mfcc_116,mfcc_117,mfcc_118,mfcc_119,Ragas
-172.41191,161.97446,-57.30545,0.43844852,-40.401257,-15.857529,-12.915153,-27.621256,-25.575113,-36.12142,-10.351652,-10.884801,-0.9992371,-2.5962799,-7.4986544,8.967973,-10.189127,-11.138967,-6.0901423,-17.526619,-15.13852,-7.054657,-9.559604,-20.328327,-13.02053,-4.8076015,-6.7148128,-7.6068664,-6.4772,-2.6260703,-1.1923895,-3.1422086,-7.105134,0.3965811,0.5212736,-3.6642907,7.176035,1.3973057,-3.691235,-0.89141524,-0.104490824,0.021897562,-0.0059105633,-0.012156151,0.008698307,-0.008278669,0.007275494,-0.011577698,0.009870253,-0.01995556,0.007864084,0.0034870931,0.019585242,-0.0012804394,-0.0060540484,-0.01418277,-0.00018158444,-0.004310315,0.0018826291,-0.0063194446,-0.002560152,-0.010958484,-0.011225189,-0.0052462895,0.006458367,-0.003999925,-0.006469797,-0.00498942,0.0018453972,-0.00040340284,-0.0058764913,0.0036101546,-0.003757667,0.0026046166,0.012736741,0.0073194653,-0.0022699605,0.0006929902,-0.0039994824,-0.0045605567,0.011749269,-0.02328419,0.022777429,-0.0021133446,0.014118882,0.010745171,-0.0009901149,0.014899605,-0.0026089451,0.009369488,-0.0021566572,0.008979001,0.0004400883,0.00787966,6.9679327e-06,-0.0004835595,0.004022383,0.0047238087,0.0012741169,0.003433982,-0.0023492058,0.0036538527,-0.0011188777,0.0044767335,0.0021097444,0.0019038317,0.0010220953,-0.00045995004,0.0024042816,0.0009513294,-0.00058465305,-0.0014086335,-0.0012216596,0.0016589303,0.0025968356,-0.00083041616,-0.0026102024,-0.0022465934,0.00023689281,9.043715e-05,Asavari
-173.4348,167.44377,-89.46307,8.981367,-43.70432,-4.7620163,-5.74526,-15.600221,-11.020108,-27.274714,1.4942195,-13.718628,-8.465406,-10.509384,-10.404137,-0.6187611,-20.26146,-11.285711,-12.066501,-15.139437,-12.0705,-8.880107,-12.392055,-21.265303,-6.499813,-2.5987847,-8.285398,-11.178033,-6.1605473,-4.793554,-7.70911,-1.645868,-5.3965545,2.1234896,3.5186827,-3.424823,2.0604231,-1.4429656,-3.0176218,-2.9362044,-0.11387764,0.018671349,0.048727192,-0.01020907,-0.010950843,-0.018771203,0.006681597,0.007582693,0.006174978,-0.01689692,0.015202645,0.027486041,-0.00924463,-0.021012427,-0.006956458,-0.005867192,0.00515164,0.0049541085,0.018883318,-0.00534659,-0.000770779,-0.009321511,-0.0055623148,0.007201828,-0.005016852,0.0037542626,0.009983672,0.0010037168,0.014119423,0.0007389502,-0.022014022,-0.003909004,0.0007027578,-0.0018461851,0.0066858567,0.0073663597,-0.0052371854,-0.007328202,-0.000104640036,0.006610541,-0.0046743792,-0.014434675,0.025596654,-0.016021254,0.011218783,-0.0016868452,-0.013703857,0.0063085514,-0.0035937957,0.017957974,-0.007692525,0.0011551682,0.004302865,0.006553831,-0.0076103522,-0.0045136646,-0.0063564945,0.0005575959,0.0014774164,0.0060187923,-0.00097509293,0.0057592117,0.0017467337,0.0035962355,0.0016637765,-9.896405e-05,-0.0035941147,0.0019214684,-0.0022424064,-0.0034577027,0.00085154304,0.0029263182,0.0032871347,-0.00054473884,-0.0030768544,-0.0047607413,0.00023481969,-0.0034895192,-0.002840531,0.0006845435,Asavari
-176.05113,172.17015,-85.88918,7.7443357,-41.669765,-9.856431,-4.611432,-15.688745,-8.907205,-28.421295,-0.068298616,-11.960227,-9.872258,-5.621786,-10.89466,1.0903808,-16.425516,-12.216672,-9.924642,-15.783428,-12.530962,-8.293963,-5.958031,-19.699194,-15.165169,-5.411979,-5.109015,-8.273054,-8.793235,-4.8583207,-8.733379,-3.9127505,-5.828875,-4.6015973,3.8937972,-2.8543556,-1.4792714,0.27810964,-2.3264232,-2.999846,-0.09934164,0.008012831,0.04778444,-0.013645735,-0.004729991,-0.015567977,0.009425598,0.0037463761,0.0035816086,-0.018572757,0.0039330367,0.017093763,-0.0035010262,-0.019712063,-0.0059021926,-0.008229991,0.0045265937,-0.0006457491,0.009232273,-0.00026647522,0.0009370692,-0.0013704296,-0.0055422066,0.007957607,-0.0032199312,-0.0021877273,0.0062714876,-0.0011547757,0.0056361016,0.015397102,-0.010783441,-0.0072721317,0.00033238524,-0.005164661,-0.0035104563,0.0075469906,-0.00088654447,-0.006238056,-0.004567618,0.0014272423,-0.002916687,-0.024817286,0.020900236,-0.014333588,0.007976917,-0.00046260262,-0.012324031,0.0069246134,-0.0047671604,0.01505902,-0.00433659,-0.0017082696,0.0029294256,0.006669208,-0.0014341668,-0.00080544245,-0.0002449652,4.7890386e-05,-0.0024583393,0.003024464,-0.0015691598,0.004814844,0.002837537,0.0008265989,0.0029391225,-2.7762664e-05,-0.001897216,0.0058346363,0.00053642853,-0.007964546,-0.0003813754,-0.0035589868,0.001957001,0.0048820646,-0.0019613572,-0.0031234042,0.002211534,-0.00045050817,-0.0031966001,-0.0010160289,Asavari
-206.22495,161.25066,-61.599213,-3.8250542,-30.977472,-10.737965,-22.288088,-14.938829,-31.220905,-16.35578,7.229486,-19.154554,-5.9241676,-9.453686,-2.8622255,-8.556621,-15.682661,-4.112714,-14.6583185,-12.701842,-13.807983,-18.343645,-9.748311,-2.0327857,-3.055048,-9.658707,-3.2476811,-0.5767484,-13.413292,-6.3353176,-0.2477106,-1.8044422,0.52866423,-4.8725505,2.2348373,2.795002,0.75605893,4.6576085,2.8689828,6.6228166,-0.028058711,-0.037785765,-0.008457536,-0.026350865,-0.021230545,0.008197692,0.014985564,0.013999683,-0.003748394,-0.008048954,0.014331556,0.006484168,-0.025411444,-0.0030324587,0.0046687666,-0.015651679,-0.0020025533,-0.0118560605,-0.0021180734,0.011369597,-0.0043587615,-0.0059360825,0.0062546153,-0.014339976,-0.0072095357,0.012208893,-0.013491025,0.018475369,0.01650939,0.013420104,0.005435926,-0.008920227,0.0022021106,0.0006044265,0.007238288,0.0006549106,0.005600337,-0.00888853,0.0057206284,-0.0016816945,0.013899133,-0.01533816,0.014575307,0.00011442939,0.0073817885,0.013787266,0.005081144,0.0067447834,0.012821874,0.0039925016,0.00077131466,0.014561577,0.002420192,0.009351547,0.0016092771,0.008418747,0.011683389,0.0028808217,0.0066526895,0.0068611843,0.006399122,0.004572977,0.0014978831,-0.00042050466,-0.0009749856,0.0067726397,0.003212715,0.009205519,-0.0006500466,-0.0009636157,-0.0043321094,-0.005811688,0.0019164922,0.004068282,0.0036827934,-0.0017740986,-0.006456753,-0.0003068848,0.0036529116,0.0030459955,Asavari
-159.22362,168.45213,-58.101917,3.1901326,-19.297815,-10.3144,-18.241636,-32.83775,-31.760565,-27.472492,-5.319065,-22.143682,-8.6432295,-1.1995046,-10.33613,-4.4604435,-14.883832,-3.830784,0.83784056,-8.388601,-11.062033,-11.763781,-12.681712,-19.868647,-12.405126,-7.5506907,-11.474847,-5.885329,-1.7989538,-3.7974446,-0.63314724,-0.2972061,-5.6477876,0.8235086,1.5413623,0.5309539,0.5202952,-7.2180123,-1.3594544,-0.6833231,-0.07772369,-0.025898743,0.016486261,-0.009552396,0.015752072,0.0026422306,-0.0039309124,0.0038535253,0.007084517,0.0047525656,-0.006864755,0.0005702572,0.004201102,-0.008800268,-0.0027550887,0.0028295293,-0.001319457,-9.335147e-05,0.012180053,0.015738692,0.0006616728,0.0033053043,-0.006637298,-0.008699139,0.0029745842,-0.0032868325,0.007813929,0.018101076,0.000749665,0.0045588175,0.004064342,0.0039179674,0.0005349539,0.0046136924,0.004053723,-0.001953474,0.0022743244,-0.0066769295,-0.0008618458,-0.002807688,0.008783191,0.008025886,0.017035602,0.002817521,0.010092802,0.009953614,0.0067579956,0.013119872,0.0062251007,0.013128194,0.008229297,0.010984216,-0.0013714273,0.0048255604,0.006062421,0.00077844213,0.010166467,0.0044585443,0.004271911,0.005337284,0.0013396887,0.0058595864,0.0013153995,0.004263899,0.006056941,0.002613078,0.002329921,0.0013826864,0.0032357993,0.00015091126,0.0063052457,0.0016103153,0.0027598103,0.0010755165,-0.0062177433,0.0021382398,0.0004768953,0.0038004515,0.0017372776,0.0026166637,Asavari
-354.72348,48.125008,-10.033198,30.40701,-14.982314,9.409647,-1.9128798,-0.099999346,4.097563,0.2231959,-6.9423485,-11.177232,-5.664166,3.6692321,-8.007811,10.538877,3.7644465,13.861884,5.3673215,1.6253428,-6.2604427,3.2255917,2.5548084,7.055757,6.0977373,-1.8932791,3.427784,7.7772965,2.2358034,6.6763725,-1.7158083,1.7344822,4.8558054,5.832806,0.72566134,1.8570974,0.21626714,0.1461763,-5.1776934,-1.292914,0.11575137,0.038103826,-0.019924251,0.0042996933,-0.024887802,0.0062903636,-0.0064255144,-0.024096621,0.010925127,0.0065047503,-0.013199073,-0.010318137,-0.020160614,-0.007758088,-0.008748399,0.002173326,-0.007121835,0.00021518147,-0.0047714133,-0.007159897,-0.010135678,-0.0055654007,-0.0013649826,-0.00023334353,0.005986728,-0.018602936,-0.008733876,0.0077097756,0.013757425,0.029003471,0.026813589,0.023527965,0.016212394,-0.016283242,-0.006435285,0.00095906307,0.00443793,0.0100373635,-0.0070229564,-0.017882532,0.006379559,0.008633541,0.009556444,-0.0006787106,-0.001002769,-0.005110573,0.0018775426,0.004121537,-0.0024223067,-0.00505828,-0.002688876,-0.002797292,-0.009272629,-0.0024764906,0.0030505147,0.005747959,0.0010608664,-0.0063012517,-0.004288402,-0.0021461602,0.0028482361,0.0037931625,0.005536398,0.0059269294,0.0010223216,0.0012076623,0.003793961,-0.00011566959,-0.0045551043,-0.0028140163,-0.0031988334,-0.007680978,-0.0073516397,0.0021343152,0.0015588934,0.0028400836,-0.0028103073,-0.0003600938,0.0021593904,-0.00012765682,Asavari
-574.8158,78.271065,-9.05508,35.2709,-7.8736897,13.237012,-5.3793187,2.785889,1.2401043,12.259891,-1.7185622,-2.3740113,-12.382594,8.921735,-11.637151,0.36992612,0.7841396,7.121905,8.092344,15.918228,6.677059,8.14355,1.1739504,2.6015854,-0.56923544,6.05922,4.534341,3.6072366,4.2607937,3.2688386,0.2955548,8.466405,0.36055726,2.8041222,-0.77809685,1.5583154,2.1166396,-2.2105515,2.5204601,3.2652493,-0.12712318,0.028215187,-0.015633125,0.011502171,0.011066693,0.0038251674,-0.0011917957,-0.011054862,0.013073049,-0.005289228,-0.0070627877,-0.0052605234,-0.0016726286,-0.01240715,-0.001985072,0.00534265,0.0042425725,-0.013388395,-0.009590557,-0.00037292624,0.0142143695,0.011280919,0.02246539,0.018902635,0.014603825,-0.0052084103,-0.012629711,-0.0074712303,0.007956322,0.007164861,-0.007935663,-0.006955433,-0.0012234291,-0.0016186336,0.011619868,0.002637121,-0.013004901,-0.0072819623,0.0059860484,0.00020029722,0.09422758,0.0023568552,0.0094744535,-0.005534715,-0.017360812,-0.013311785,-0.002816653,0.0012685987,-0.0057055634,-0.0050432757,0.0058775316,0.0073857103,-0.0052158,-9.5931955e-06,0.0055506555,0.0015608874,-0.00013580703,-0.0014632938,0.0012372603,0.0019292118,-0.009936524,-0.008603819,-0.009079824,-0.002259774,2.3973775e-05,0.005347516,0.0005647589,-0.0021127805,0.0016393914,0.0044697677,0.0018421334,0.001608305,-0.0004019224,-0.0015541337,0.0070218504,0.010295092,0.0034691808,-0.0028585389,0.0010420267,0.008116478,Asavari
-390.6073,76.05294,-5.53957,28.685833,-7.6794014,6.808673,1.3358536,-1.2564754,2.4288573,10.508041,-6.462024,-8.162292,-6.405906,2.797317,-7.8383265,-2.673733,-3.3291314,-3.540422,-1.735844,5.8370466,-4.8720126,1.6547277,-0.563659,-0.9258089,3.0532696,8.826616,-0.47393358,12.299323,3.596825,4.753182,8.8909855,4.21497,6.8927703,4.306507,1.2190291,5.0224223,-0.76390153,2.6468887,-2.704354,0.7788345,0.018266877,0.064725384,0.033430588,-0.017945722,-0.03668653,-0.014716614,0.009070123,-0.0043388717,0.010522373,-0.002004736,-0.017519705,-0.009652406,-0.02494898,-0.01180097,-0.0038905733,-0.005073687,0.0050398004,8.979256e-05,-0.0031154505,-0.001803933,-0.0052368604,0.001352692,-0.009092231,-0.015926763,-0.01369228,-0.011668368,0.008622725,0.026933782,0.027995694,0.02194064,0.011021812,-0.008581017,-0.00513834,-0.0024074304,0.000863436,-0.0011537996,-0.0008000377,-0.012724438,-0.0036591121,0.0046441522,-0.015517605,0.009526663,0.010337756,0.0056960066,-0.0043556653,-0.0049743047,-0.0011189443,-0.008818597,1.4765973e-05,0.003972019,0.0037075377,-0.01089202,-0.0025596754,-0.0006472459,-0.002803779,0.002745248,-0.0011954248,0.001732989,0.0071087303,-0.0027747285,0.003620299,-0.0029430639,-0.005544679,0.0031375343,0.0008078658,0.0030969153,0.00039922982,-0.0060137357,-0.013687471,-0.015994921,-0.010264999,-0.007037903,-0.0023997019,-0.000801746,0.0032916644,-0.0024518585,-0.007330279,0.0011828011,0.00273361,-0.0014524568,Asavari
-395.93832,79.5895,-8.366091,32.00332,-7.9827504,8.694487,1.3263792,1.8052235,-6.3110023,15.033418,-1.5776647,-2.629722,-10.211071,3.666708,-6.6558146,-1.0486777,-6.1414943,-1.201052,-8.0638075,3.8021538,0.54369485,1.6200103,-0.8586919,4.016909,-4.643084,6.4550343,1.822002,2.6528606,9.788913,5.414167,4.6373143,8.337516,2.3461006,6.1068144,3.0382004,3.9102254,4.7510247,2.9955418,2.0858006,-0.29539484,0.00068481796,0.085286014,0.020178827,-0.036455385,0.008779479,-0.021821756,-0.004114886,0.006782719,0.0025116175,0.0065487633,-0.0027814566,-0.013025138,-7.1545524e-05,-0.018495673,-0.0056377333,-0.003226369,-0.007248613,-0.010190976,-0.005246957,-0.011894113,-0.0004081141,-0.0023269453,-0.00084711565,0.0008282166,-0.0032839356,-0.015403348,-0.010193058,-0.007190474,0.0058858613,0.014051412,0.027235117,0.020309724,0.006940728,-0.0012846255,-0.000754611,-0.0029944219,-3.4603378e-05,0.0029153116,-0.0010293924,-0.0024481711,-0.009829905,0.033517685,-0.0003659178,-0.0057108756,0.013553466,-0.004491309,-0.0022477615,0.0005721227,-0.0010685462,-0.0018698634,0.003279133,-0.005451638,0.0023364853,-0.0004689679,0.005015877,-0.0017670256,0.0009175253,-0.00476357,0.0046129525,-0.002337421,-0.0021490622,-0.007599414,0.0015459259,-0.00045808594,0.0037275613,0.0011135873,0.0006115206,-0.0023950692,0.0013848554,-0.0062698033,-0.010298962,-0.008146943,-0.0011169155,-0.00059165753,0.0010411368,-0.0009626357,-0.0015761732,-0.0013829722,0.0036352559,0.0018475293,Asavari
-395.27417,80.661285,-8.239938,32.894714,-8.194351,9.910416,0.66133004,2.7600875,-6.477969,16.298212,-2.7726505,-2.7563088,-11.143097,3.7062602,-7.8857365,-0.7303139,-7.470905,-0.85066587,-8.201007,4.6504493,-0.7335252,2.6091683,-1.1956925,3.8085613,-5.019608,7.781519,1.8402394,4.3443365,9.140362,4.9230676,4.814727,8.993383,2.489775,7.9031487,3.2818208,5.3773365,3.9748545,3.1411302,1.1593578,0.034566846,-0.031890087,0.10018332,0.018210275,-0.040331844,0.011998839,-0.025513528,-0.008592369,0.0039145397,-0.0006209454,0.009895171,-0.0013466269,-0.013410643,-0.00057201105,-0.020240597,-0.0052181017,-0.00030989066,-0.009800913,-0.010292262,-0.0075124972,-0.013106261,-0.00014819887,-0.0021365557,-0.0015984792,-0.0052377465,-0.0053409683,-0.010495965,-0.005051993,-0.0053614136,0.00672963,0.010158367,0.028795052,0.022467768,0.011254282,-0.0011425427,-0.0011982766,-0.0067588934,-9.5156287e-07,0.0005072548,-0.0018360134,-0.0018761399,-0.042969692,0.03815326,-0.005747342,-0.012175708,0.0062621087,-0.0051568565,0.0012738692,0.0024011354,-0.0010148287,0.00071396265,0.0035019175,-0.0015453249,0.0031452358,-0.00017062835,0.0046825763,-0.0008380704,-0.00025710673,-0.00591123,0.0015439074,-0.0047380133,-0.001669283,-0.0039312593,0.0046769194,-0.00330632,0.0046056514,0.0019098753,0.0032060826,-0.0043427474,-0.002455546,-0.009226161,-0.0074526616,-0.0085741505,-0.0021869466,-0.0032639636,0.0016029092,-0.002436007,-0.0020348157,0.0002198076,0.006847632,0.00016007353,Asavari
